token_id,name,description,external_url,image,animation_url,item_category,item_compatibility,unlockable_content_link,address
4042,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x32b704414BDd371AFe9C52db1996BFA85B8Da20C
4043,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x86091845BEcb13DcA0160E380aA4dea95311eCe0
4044,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xAD794aeBc31a3fBCb0CCf47663CE330ed597A73d
4045,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x76d540e9D94284ba9f827F02ac32fEadbB79f2A1
4046,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x1A79cb949b7DDC89ecBb1e8B6872a62f2071e50b
4047,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x3deDfD2Ea25Fe732426bCCE2CFd5BDf219054A55
4048,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x5a4f5c32dAe68D7F509F4Ec3453214e5a49b4748
4049,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x3195453686a154a7D4B88e80354199AcdE4e3CAF
4050,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xf83e5F285d9B8fc66F42418bcca46e66cA95faf8
4051,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x3d508B1eE228661d481310436bb4E14Ff55D8Afd
4052,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x0225FAeC253316b7D2cF9FB77028d087E4d6a9d4
4053,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xC6da681413b041b475AaD905D7724AeBB48f6DCe
4054,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x9865A92EcEd758635D270A27A6c3a7369e3c3412
4055,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x012a02cAb0642a5353DACCc2256466795F0076d4
4056,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png, 0x80d4717463FB2D9a7de3d9F281Dc2b8bBa95337a
4057,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xF5b5817fe085B12dCD0dAF7ED61FBcEb7Fef28e7
4058,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x56Ab643E7D2C5cE8183CD2F2Eb215Dd4881e638B
4059,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x4f8D4215ED0b791718C2C58b2f918040ACA5Aeb6
4060,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x95dFBDA020A243D000F68e5f0E44f9860F75aD95
4061,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x38b0A756dEE3AF50F055Da4D7D07CF1A2EcA03bd
4062,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x50Cf2f98C9287A9Ea77Eaf9326435b16657eC761
4063,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x5C4A1D14E10666892Cb9fDC6a8C41C9838693bc0
4064,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x25324723d0483a4d07caAd4B1b2883F5eBFD3f49
4065,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x73844ea38862330E234E2D9407a070e31f32604d
4066,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xA00c37e504d92B2507d331bd2589d8e66539Cd3A
4067,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x5Ddfa3912153E4C03d74FB00512980286F33E7cf
4068,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xEE856f5391327a94965Dd7df737d067A55A565bA
4069,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x0A55D0Bb43B9976221347E248101FCF00dF9eFBA
4070,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x613B2111984277A6f73Bd7E0d1C8F2b13bf26be7
4071,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xFcD953B7Fa9637f78b977E6Fb3367F7a03689fC1
4072,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xc8c061cc23abcb0d5fa8c55546c8eef39aa3881b
4073,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x44FE2E282F73642d9f7715075AE9faf62a5dA7D0
4074,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xAD6e963E587e0Fd4E31684f09EC87CA94A059acb
4075,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0xE785aF1963aab772Ea243cDD6E8E3Ad41bEc7709
4076,Gabardine pant ,Pants and white sneakers with star,https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,,Pants,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/gabardine%20pant.png,0x55672eA407E0fEABCA07c7025501438F3AA0Eb49
4077,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0xF23F5D21e1669fa0f09153ae45d547fe20dCFD4a
4078,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x4152c497847486c19C0491644c88e927AD0c8D95
4079,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x1190DdcB26f38097fd8652082CB7fA283bB3ED94
4080,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0xb23A5596f4AadC143Ea20f5F3862B4235A1ADA1f
4081,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x2628f30d56842E38D19C425ef41c3C13cBA5A756
4082,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0xb50B8FEb1A3879BDBc5Bbe45D3cAaFe892Bc4484
4083,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x073B846439547284f490aE27669E085358c658aE
4084,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x7ed6174593d80A17bB9CC6CF2ec6d1e0c126fD79
4085,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0xa2696250b6a122A9EbDDc39E0699a4Dc0c4bD9Fd
4086,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x8C8c9e1E79f790Ec88da25fCa59509E4910FEB67
4087,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0x1a24F979922cb84CDEbEAfe018a42cB21341E6Ef
4088,Green come on hoodie,"Green tracksuit with ""come on"" patch",https://unlock.getmod.art/,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,,Outfit,Roblox,https://github.com/mintondemand/design-club-beta/raw/main/wearables/Images/Roblox-NFTs-March/green%20come%20on%20hoodie.png,0xA43196B11a4F5C2EBa3632E18C127bf12E0eF34e
